chromosome	start	end	segVal	sample
16	4830001	28860000	1.23618436186986	IM_102
16	28860001	31950000	2.73101917628901	IM_102
16	34230001	90150000	1.35056726431848	IM_102
17	1	5520000	2.12984823064612	IM_102
17	5520001	6480000	0.286584709115682	IM_102
17	6480001	57600000	2	IM_102
17	57600001	81090000	3.4926066067012	IM_102
18	150001	78030000	2.55882776353959	IM_102
19	270001	59100000	2.34916672423769	IM_102
20	60001	37710000	3.65093581796933	IM_102
20	37710001	62910000	2.31826186383776	IM_102
21	15480001	19230000	3.02336078389049	IM_102
21	19230001	43020000	1.84060340079074	IM_102
21	43020001	48090000	3.18281778347839	IM_102
22	17280001	51180000	1.80659138132963	IM_102
1	840001	121350000	2.89784000795378	IM_104
1	145380001	145740000	12.5000430851989	IM_104
1	146520001	249210000	3.1260959429902	IM_104
2	30001	188820000	3.0925977935512	IM_104
2	188820001	193020000	4.58564190994034	IM_104
2	193020001	2.43e+08	2.83685894194501	IM_104
3	90001	75270000	2.21130904726814	IM_104
3	75270001	76020000	-5.28584298670509	IM_104
3	76020001	89460000	2.25482430497654	IM_104
3	89460001	197820000	4.04283748454591	IM_104
4	90001	190800000	2.22762049448931	IM_104
5	60001	180690000	3.02569904631367	IM_104
6	210001	28380000	4.42312087687497	IM_104
6	28380001	170910000	2.57753461592266	IM_104
7	30001	159120000	3.10934280361902	IM_104
8	180001	36810000	2	IM_104
8	36810001	39240000	4.01418846456986	IM_104
8	39240001	39390000	-5.83706395086003	IM_104
8	39390001	40110000	3.70053961711865	IM_104
8	40110001	40950000	1.27915434651416	IM_104
8	40950001	48150000	3.35587025124583	IM_104
8	48150001	50040000	5.00680485917256	IM_104
8	50040001	56520000	2.69867207527563	IM_104
8	56520001	133050000	4.52751739081181	IM_104
8	133050001	133620000	2.15699626816638	IM_104
8	133620001	135870000	5.16594816668577	IM_104
8	135870001	140760000	2.9144901761489	IM_104
8	140760001	142470000	5.70716963606198	IM_104
8	142470001	144330000	3.37836854996305	IM_104
8	144330001	146310000	5.57563931397251	IM_104
9	210001	122730000	2	IM_104
9	122730001	123120000	-0.73051603189127	IM_104
9	123120001	1.41e+08	2.6270380088224	IM_104
10	120001	135420000	3.1260959429902	IM_104
11	210001	45930000	2.47874732131429	IM_104
11	45930001	48180000	3.99128550719577	IM_104
11	48180001	64500000	1.58150346227465	IM_104
11	64500001	94170000	4.01418846456986	IM_104
11	94170001	96180000	5.69519426893523	IM_104
11	96180001	126330000	4.11168726459334	IM_104
11	126330001	128010000	2.43493579566069	IM_104
11	128040001	130860000	5.03622616296919	IM_104
11	130860001	134940000	2.84239815893888	IM_104
12	180001	112860000	2.93670304599207	IM_104
12	112860001	120450000	1.39020469526314	IM_104
12	120450001	125490000	3.32214990084791	IM_104
12	125490001	132180000	1.37431597181744	IM_104
12	132180001	133830000	3.44031339004967	IM_104
13	19530001	110670000	2	IM_104
13	110670001	112020000	4.1059448150151	IM_104
13	112020001	113160000	0.766186271016445	IM_104
13	113160001	115110000	3.86557757283439	IM_104
14	20190001	20280000	-4.99139826359252	IM_104
14	20460001	68220000	2.65457150772426	IM_104
14	68220001	69750000	5.00092330818102	IM_104
14	69750001	78180000	2.66559123007652	IM_104
14	78180001	79740000	0.590244661335513	IM_104
14	79740001	97440000	2.62153401880981	IM_104
14	97440001	99300000	0.870169093737116	IM_104
14	99300001	107310000	3.08143896978564	IM_104
15	22320001	22470000	-6.3518317637993	IM_104
15	22560001	102390000	2.21674529308593	IM_104
16	90001	5070000	3.03126897400918	IM_104
16	5070001	8760000	0.0991046686545747	IM_104
16	8760001	25290000	1.62417327243209	IM_104
16	25290001	27180000	0.0889611045549127	IM_104
16	27180001	90150000	2.54457300050637	IM_104
17	1	77910000	2	IM_104
17	77910001	81090000	3.5645309521257	IM_104
18	150001	72240000	2.3365712248278	IM_104
18	72270001	73020000	4.57400978006719	IM_104
18	73020001	74040000	2.71522469183025	IM_104
18	74040001	74940000	4.81319059558317	IM_104
18	74940001	78030000	2.63254290209091	IM_104
19	270001	59100000	2.60502746830765	IM_104
20	60001	62910000	2.82578321772506	IM_104
21	15480001	48090000	2.93114847364738	IM_104
22	17280001	32160000	2.56654379776017	IM_104
22	32160001	35670000	0.812933830072189	IM_104
22	35670001	51180000	2.29294757640774	IM_104
1	840001	2520000	4.86948752074927	IM_107
1	2520001	5910000	2.87730618233105	IM_107
1	5910001	7980000	3.94532616572522	IM_107
1	7980001	12810000	6.02992411998584	IM_107
1	12810001	19200000	3.22765080900182	IM_107
1	19200001	27810000	4.34934078196689	IM_107
1	27810001	29010000	7.93628551192419	IM_107
1	29010001	31080000	4.28045666328198	IM_107
1	31080001	33930000	6.36244573087772	IM_107
1	33930001	39540000	4.01044746094681	IM_107
1	39540001	41400000	6.56597779827864	IM_107
1	41400001	50010000	4.39545726489102	IM_107
1	50010001	52260000	6.06031571226037	IM_107
1	52260001	58950000	4.27005009713591	IM_107
1	58950001	59490000	11.0340524640562	IM_107
1	59490001	61500000	8.37490126010568	IM_107
1	61500001	61920000	12.3290971437886	IM_107
1	61920001	64530000	7.64380072054953	IM_107
1	64530001	66960000	6.3267684772198	IM_107
1	66960001	78420000	4.64759205506707	IM_107
1	78420001	79020000	5.89962516964909	IM_107
1	79020001	81720000	7.00462428822027	IM_107
1	81720001	93900000	4.96749849648311	IM_107
1	93900001	94770000	8.23293196907727	IM_107
1	94770001	107910000	5.2832600840208	IM_107
1	107910001	110310000	9.73098546583494	IM_107
1	110310001	110610000	15.1875442966613	IM_107
1	110640001	111210000	9.12873965434248	IM_107
1	111210001	112320000	6.40296705334375	IM_107
1	112320001	120150000	3.68613133819791	IM_107
1	120150001	121350000	5.34809429603445	IM_107
1	145380001	151050000	9.86563437523095	IM_107
1	151050001	171780000	6.32201695391877	IM_107
1	171780001	175200000	5.03978534374308	IM_107
1	175200001	191610000	3.42253291364445	IM_107
1	191610001	191880000	4.96968388337945	IM_107
1	191880001	192600000	3.37786657718674	IM_107
1	192600001	197040000	1.82267167366281	IM_107
1	197040001	198930000	2.58660105066427	IM_107
1	198930001	201180000	1.70550121615083	IM_107
1	201240001	208140000	3.31793215342145	IM_107
1	208140001	219120000	1.70222401642965	IM_107
1	219120001	221400000	3.40309195262507	IM_107
1	221400001	222270000	5.56691046207635	IM_107
1	222270001	230880000	3.4322654026542	IM_107
1	230880001	234600000	4.65614594982493	IM_107
1	234600001	235140000	9.19429645783266	IM_107
1	235140001	236100000	4.70113795680409	IM_107
1	236100001	249210000	3.10206687612594	IM_107
2	30001	870000	4.81531717700949	IM_107
2	870001	1530000	6.88663741281801	IM_107
2	1560001	1770000	11.4551703866402	IM_107
2	1770001	2850000	6.3077700694557	IM_107
2	2850001	5520000	9.69464502274741	IM_107
2	5520001	6390000	6.1259583364976	IM_107
2	6390001	11250000	4.5985065905898	IM_107
2	11250001	13020000	6.8279206509581	IM_107
2	13020001	18390000	5.58281788192677	IM_107
2	18390001	19200000	6.88908794739552	IM_107
2	19230001	21660000	9.77578645760658	IM_107
2	21660001	22710000	6.12830735922133	IM_107
2	22710001	27780000	4.30546508515268	IM_107
2	27780001	29040000	6.96521335172582	IM_107
2	29040001	3.3e+07	4.58785825330933	IM_107
2	33000001	47640000	6.06265576863739	IM_107
2	47640001	57810000	4.38286467139528	IM_107
2	57840001	63060000	6.77425898728058	IM_107
2	63060001	82680000	3.23530678818238	IM_107
2	82680001	82950000	7.58275527035932	IM_107
2	82950001	86130000	4.64545438194427	IM_107
2	86130001	111750000	2.86804122425671	IM_107
2	111750001	114750000	5.31676139746909	IM_107
2	114750001	144180000	2.78317923585441	IM_107
2	144180001	147300000	4.41436777043472	IM_107
2	147300001	147570000	8.82524675102577	IM_107
2	147570001	149850000	5.20315089982621	IM_107
2	149850001	151920000	6.65771697460471	IM_107
2	151920001	153210000	2.75931930692879	IM_107
2	153210001	155370000	4.84996314068285	IM_107
2	155370001	158550000	6.49627742181678	IM_107
2	158550001	161370000	9.72259440633779	IM_107
2	161370001	1.65e+08	6.0532974644893	IM_107
2	165000001	168870000	3.36817891991053	IM_107
2	168870001	169500000	4.75919232980106	IM_107
2	169500001	175080000	3.05674583624533	IM_107
2	175080001	178410000	1.8760086274989	IM_107
2	178410001	178590000	10.8902356252663	IM_107
2	178590001	182040000	6.96275289012159	IM_107
2	182040001	189450000	4.66256473327335	IM_107
2	189450001	190290000	7.27279234732729	IM_107
2	190290001	190470000	11.1490684365453	IM_107
2	190500001	192420000	6.97013523561427	IM_107
2	192420001	193650000	10.8785294191878	IM_107
2	193650001	203280000	4.13755311094943	IM_107
2	203280001	210240000	2.9461156882023	IM_107
2	210240001	211050000	5.03758970959336	IM_107
2	211050001	212880000	3.33530076755833	IM_107
2	212880001	214170000	4.58998728031209	IM_107
2	214170001	237690000	2.96291942249668	IM_107
2	237690001	239220000	4.62622973403918	IM_107
2	239220001	242160000	2.52548835287376	IM_107
2	242160001	2.43e+08	4.05336151707676	IM_107
3	90001	4740000	2.32503814692649	IM_107
3	4740001	5070000	4.77428157051452	IM_107
3	5070001	6630000	2	IM_107
3	6630001	7260000	3.50845357141144	IM_107
3	7260001	8520000	2.20118327794492	IM_107
3	8520001	15420000	5.26096590338878	IM_107
3	15420001	17880000	3.33916398208209	IM_107
3	17880001	19560000	2.20638391914794	IM_107
3	19560001	24390000	3.17610696439367	IM_107
3	24390001	24750000	5.58281788192677	IM_107
3	24750001	26580000	2.81261959481139	IM_107
3	26580001	27720000	7.21038417255105	IM_107
3	27720001	29160000	4.3179865883281	IM_107
3	29160001	30750000	7.29280523317588	IM_107
3	30750001	31440000	5.23647929087373	IM_107
3	31440001	34320000	7.8640615892045	IM_107
3	34320001	36930000	4.20363764798861	IM_107
3	36930001	38550000	5.11242091784459	IM_107
3	38550001	39090000	2.8532339431245	IM_107
3	39090001	39240000	6.10248572172703	IM_107
3	39240001	40620000	4.14167378771433	IM_107
3	40620001	48810000	5.86952082069583	IM_107
3	48810001	59940000	4.5389790148063	IM_107
3	59940001	63240000	5.52834348296564	IM_107
3	63240001	63840000	8.42771944673948	IM_107
3	63840001	64530000	11.7646696214569	IM_107
3	64530001	66030000	8.66164118505491	IM_107
3	66030001	68010000	5.84871105078372	IM_107
3	68010001	69060000	4.72046347610963	IM_107
3	69060001	71310000	7.26279358984303	IM_107
3	71310001	74940000	5.32794451328526	IM_107
3	74940001	76800000	4.14579574538591	IM_107
3	76800001	89400000	5.5328759712257	IM_107
3	89400001	94530000	7.58021571276808	IM_107
3	94530001	95460000	6.09310564216551	IM_107
3	95460001	97260000	4.56233490695635	IM_107
3	97260001	97710000	5.75194175395538	IM_107
3	97710001	98430000	3.60684321518029	IM_107
3	98430001	99330000	5.1566121980402	IM_107
3	99330001	101520000	5.97395874565812	IM_107
3	101520001	102270000	7.20540016468899	IM_107
3	102270001	107610000	4.86514652803672	IM_107
3	107610001	107940000	8.70443883879102	IM_107
3	107940001	108420000	6.57802232383195	IM_107
3	108420001	109380000	5.06615793121982	IM_107
3	109380001	110730000	6.36720814188547	IM_107
3	110730001	112530000	8.51514949290647	IM_107
3	112530001	140940000	5.52607771917561	IM_107
3	140940001	148920000	7.42086916148274	IM_107
3	148920001	149280000	11.529979339138	IM_107
3	149280001	150780000	7.23781911199915	IM_107
3	150780001	159210000	12.2368238293801	IM_107
3	159240001	159720000	8.63493428093669	IM_107
3	159720001	160650000	6.95291424597138	IM_107
3	160680001	161160000	8.72854854451774	IM_107
3	161160001	165330000	6.87928773044548	IM_107
3	165330001	166110000	10.9195235563292	IM_107
3	166110001	166560000	13.7510061827292	IM_107
3	166560001	168480000	10.9312476951011	IM_107
3	168480001	168900000	20.8414650674478	IM_107
3	168900001	172440000	11.9434859541617	IM_107
3	172440001	179490000	8.02691846522537	IM_107
3	179520001	180600000	5.52381227561225	IM_107
3	180600001	181230000	7.40324244465138	IM_107
3	181230001	185670000	9.16695870717832	IM_107
3	185670001	197820000	7.61071153882306	IM_107
4	90001	360000	2	IM_107
4	360001	1440000	3.17420241628524	IM_107
4	1470001	2880000	5.44697772932548	IM_107
4	2880001	3510000	3.19326230756961	IM_107
4	3510001	37440000	1.6158449541873	IM_107
4	37440001	41010000	3.42447877099307	IM_107
4	41010001	42090000	5.67173217870034	IM_107
4	42090001	47400000	2.63358406695224	IM_107
4	47400001	47820000	4.51566187008309	IM_107
4	47820001	49020000	6.26036371351253	IM_107
4	49020001	53040000	2.12867691530398	IM_107
4	53040001	57780000	3.86640294099587	IM_107
4	57780001	60630000	1.55768538672987	IM_107
4	60630001	61320000	3.42253291364445	IM_107
4	61320001	62010000	5.45599787411208	IM_107
4	62010001	62550000	8.62692845412126	IM_107
4	62550001	64620000	5.61923662043464	IM_107
4	64620001	64860000	1.38727212202221	IM_107
4	64860001	66780000	4.13137449750208	IM_107
4	66780001	68970000	1.77792367940473	IM_107
4	68970001	72870000	3.18754097780428	IM_107
4	72870001	73920000	1.83264737482696	IM_107
4	73920001	77550000	4.55383737209207	IM_107
4	77550001	78720000	2.16485948664414	IM_107
4	78720001	83190000	3.31793215342145	IM_107
4	83190001	85950000	4.47125491722653	IM_107
4	85950001	99990000	2	IM_107
4	99990001	104340000	4.68612493003763	IM_107
4	104340001	106770000	1.8309839573996	IM_107
4	106770001	107010000	4.10463380947038	IM_107
4	107010001	123810000	2	IM_107
4	123810001	125190000	2.73734279115152	IM_107
4	125190001	138060000	2	IM_107
4	138060001	140580000	5.96930329035751	IM_107
4	140580001	142800000	7.21038417255105	IM_107
4	142800001	144570000	4.80883018528078	IM_107
4	144600001	156210000	2	IM_107
4	156210001	160320000	5.74045922620455	IM_107
4	160320001	167550000	2	IM_107
4	167550001	169140000	3.64840559454426	IM_107
4	169140001	170610000	4.98061562126117	IM_107
4	170610001	171480000	3.08316069364225	IM_107
4	171480001	186120000	2	IM_107
4	186120001	186810000	5.22536182152452	IM_107
4	186810001	190800000	1.81104792595135	IM_107
5	60001	930000	8.7339097793948	IM_107
5	930001	6600000	6.27694136777924	IM_107
5	6600001	8730000	7.30281936154021	IM_107
5	8730001	9570000	8.76610408769731	IM_107
5	9570001	10200000	6.76695349618824	IM_107
5	10200001	10770000	10.0576499708542	IM_107
5	10770001	13890000	8.28803129038116	IM_107
5	13890001	16020000	10.7734041276824	IM_107
5	16020001	16440000	7.86663669195589	IM_107
5	16440001	17010000	10.5788592217213	IM_107
5	17010001	20190000	8.41186054122928	IM_107
5	20190001	23820000	10.9224541106822	IM_107
5	23820001	25320000	9.32596341649548	IM_107
5	25320001	25950000	7.64125347751825	IM_107
5	25950001	26730000	13.2962843140498	IM_107
5	26730001	28020000	17.39220883842	IM_107
5	28020001	28230000	12.7322785302399	IM_107
5	28230001	32190000	9.03346661662077	IM_107
5	32190001	32340000	14.1991057639127	IM_107
5	32340001	33990000	8.62692845412126	IM_107
5	33990001	34950000	14.0458073337075	IM_107
5	34950001	41280000	9.23536312631444	IM_107
5	41280001	43290000	6.71832387437298	IM_107
5	43290001	43830000	9.81505457300706	IM_107
5	43830001	45840000	6.94553862523873	IM_107
5	45840001	50460000	3.56542205577694	IM_107
5	50460001	54240000	5.73127896808392	IM_107
5	54240001	73050000	3.30058947764468	IM_107
5	73050001	73620000	6.07670283165957	IM_107
5	73620001	75180000	4.43119888410923	IM_107
5	75180001	93360000	3.14567262185895	IM_107
5	93360001	100020000	4.57509081605282	IM_107
5	100020001	102090000	3.21808804012616	IM_107
5	102090001	102720000	4.33051961966357	IM_107
5	102720001	105630000	3.09071932391571	IM_107
5	105630001	112620000	4.08410087551283	IM_107
5	112620001	124710000	2.39552644110516	IM_107
5	124710001	125670000	4.19122181961365	IM_107
5	125670001	125850000	7.7305975184804	IM_107
5	125850001	126840000	3.70603342561934	IM_107
5	126840001	128580000	5.74964460795188	IM_107
5	128580001	132450000	3.94938663987652	IM_107
5	132450001	136860000	2	IM_107
5	136890001	145410000	4.09025739332008	IM_107
5	145410001	148050000	2.59922902920684	IM_107
5	148050001	148740000	3.81004048559972	IM_107
5	148740001	149430000	5.40869927444271	IM_107
5	149430001	152430000	3.38562246708774	IM_107
5	152430001	152730000	1.50633640004924	IM_107
5	152730001	156180000	3.33336964063644	IM_107
5	156180001	160980000	2.5290729701963	IM_107
5	160980001	162300000	1.62720195308424	IM_107
5	162300001	164100000	2.93865568774261	IM_107
5	164100001	164490000	1.56896168850645	IM_107
5	164490001	165150000	0.465119388773718	IM_107
5	165150001	166680000	1.43309671833839	IM_107
5	166680001	173460000	2.75015682138824	IM_107
5	173460001	176640000	1.59802994407511	IM_107
5	176640001	177030000	3.93112459333569	IM_107
5	177030001	180690000	1.73669849872225	IM_107
6	210001	11070000	3.11153197586783	IM_107
6	11070001	20910000	5.26319388043198	IM_107
6	20910001	23070000	3.14567262185895	IM_107
6	23070001	24180000	2.23938824080736	IM_107
6	24180001	25110000	3.11342595649622	IM_107
6	25110001	25230000	6.30065095028419	IM_107
6	25230001	26010000	2.84398979978358	IM_107
6	26010001	26340000	6.4364070433851	IM_107
6	26340001	29970000	2.77032485705751	IM_107
6	29970001	37230000	5.41769764381587	IM_107
6	37230001	40860000	2.77216023620564	IM_107
6	40860001	41820000	3.56739128967232	IM_107
6	41820001	44460000	5.42670113681573	IM_107
6	44460001	45900000	3.63651621881163	IM_107
6	45900001	46140000	6.35530451606611	IM_107
6	46140001	47610000	3.39532453456402	IM_107
6	47610001	51690000	2.50043189700285	IM_107
6	51690001	53910000	4.50719251516561	IM_107
6	53910001	79260000	2.5326588684255	IM_107
6	79260001	79620000	4.19329032377614	IM_107
6	79620001	80280000	6.28879215619837	IM_107
6	80280001	83010000	3.99209895320559	IM_107
6	83010001	105390000	2.38138779325591	IM_107
6	105390001	109470000	3.87649408387387	IM_107
6	109470001	119490000	2.44517310281825	IM_107
6	119490001	120300000	3.96564134554847	IM_107
6	120300001	150150000	3.08693936832564	IM_107
6	150150001	155010000	5.83947059004948	IM_107
6	155010001	155670000	3.30251516071321	IM_107
6	155670001	156990000	1.8293208601989	IM_107
6	156990001	159360000	3.4283714463703	IM_107
6	159360001	169590000	2.18040953353297	IM_107
6	169590001	170910000	3.45760734059971	IM_107
7	30001	6090000	4.40385873175487	IM_107
7	6090001	8310000	6.29827855101369	IM_107
7	8310001	20190000	4.75919232980106	IM_107
7	20190001	20460000	9.1533018403512	IM_107
7	20460001	23310000	4.00432840965972	IM_107
7	23310001	28740000	6.88663741281801	IM_107
7	28740001	30510000	4.56871142048458	IM_107
